,f1,precision,fitness,simplicity,generalization,n_clusters
37,0.6883829812020463,0.62053992826128,0.7728813837126992,0.6103896103896105,0.572504583290266,1
38,0.6910819927571381,0.6364526233359435,0.7559700377581662,0.6103896103896105,0.573182464455873,1
39,0.8146238997568495,0.8173328964613368,0.8119328013163558,0.6666666666666666,0.6067711718803563,1
40,0.7035849123151604,0.6496921122079953,0.7672274178832118,0.6111111111111112,0.733380790327157,1
41,0.6918795683245973,0.6264835062143725,0.7725197603274544,0.6103896103896105,0.5713179614908473,1
42,0.6963018955129252,0.6371477860839563,0.7675641258562451,0.6103896103896105,0.5890382677000983,1
43,0.65529043857528,0.5629723991507432,0.7838245258364851,0.6103896103896105,0.602981164569012,1
44,0.7019963147200343,0.6467894110103508,0.7675071140980232,0.6103896103896105,0.5893212645999357,1
45,0.6857813830668225,0.6197806426784683,0.7675143582791439,0.6103896103896105,0.566337056192404,1
46,0.7461274572501597,0.7161493477282951,0.7787249917798518,0.631578947368421,0.5766561823458956,1
47,0.7121985446741762,0.6709089087082873,0.7589036248997998,0.6103896103896105,0.5512863840639918,1
48,0.7162317989581313,0.6663532951020024,0.7741815660102717,0.6103896103896105,0.5766415341085018,1
49,0.6853458837364732,0.6263779918561923,0.7565702098006085,0.6103896103896105,0.584628570742362,1
50,0.6761711244738211,0.5970162667385639,0.7795235431555393,0.6103896103896105,0.5545890386534543,1
51,0.681515228313861,0.6139058913542463,0.7658591480100777,0.6103896103896105,0.5874288640713263,1
52,0.7258958214295425,0.6785825951016154,0.7803012384966027,0.631578947368421,0.5825773371894707,1
53,0.8080610516617804,0.8092072461359482,0.8069180996290137,0.6666666666666666,0.5712234922961551,1
54,0.7069650358145181,0.6589064914992272,0.7625856049916502,0.6103896103896105,0.5477096505774068,1
55,0.7150738660163336,0.6743703703703704,0.7610065274081677,0.6103896103896105,0.6343333119184329,1
56,0.6863957173595036,0.6229836785339316,0.7641797735736321,0.6103896103896105,0.600010297125793,1
57,0.7078321272814345,0.6580952380952381,0.7657015855376739,0.6103896103896105,0.6287475425821039,1
58,0.6949015026913962,0.6336367992333494,0.7692813245051633,0.6103896103896105,0.5435835496090196,1
59,0.6679681402984932,0.6161815490873211,0.7292581864638519,0.6296296296296295,0.6381295192651797,1
60,0.7036704497239022,0.6488418644552474,0.768620605899789,0.6103896103896105,0.5726237210178873,1
61,0.6990400617734179,0.647232327204798,0.7598633506013919,0.6103896103896105,0.5743272672045021,1
62,0.6911666503818749,0.6217674418604651,0.7780044075116432,0.6202531645569621,0.6261832487552883,1
63,0.8246038466543386,0.8347771302567333,0.8146755376624232,0.6666666666666666,0.6205114429050436,1
64,0.6724419047893612,0.5935424354243543,0.7755333933856646,0.6103896103896105,0.5623677701551619,1
65,0.7230343100617169,0.6743818553634504,0.7792525315136333,0.6103896103896105,0.5919040601144674,1
66,0.71458694213877,0.6606955793002305,0.7780506807446705,0.631578947368421,0.5888486507558871,1
67,0.7065206641418594,0.6658673894912427,0.7524607315906195,0.6103896103896105,0.5533334017917091,1
68,0.6753261398430943,0.6062931696085956,0.7620993074156761,0.6103896103896105,0.5798101047836892,1
69,0.6841586201959056,0.6177329690002826,0.7665911952768595,0.6103896103896105,0.5839654829630703,1
70,0.6724174788024921,0.6013806706114398,0.7624843106274274,0.6103896103896105,0.548174516910039,1
71,0.7212701398896486,0.6807014163214182,0.7669809889908736,0.6103896103896105,0.6710744548170567,1
72,0.6864838824812721,0.6281912272055199,0.756701584867044,0.6103896103896105,0.5646707583609367,1
73,0.69615584578605,0.6418165377273184,0.7605474937523811,0.6103896103896105,0.5530164092009424,1
74,0.6822652884254581,0.6090796679031973,0.7754404388833667,0.6103896103896105,0.6011021354781592,1
75,0.6958548663393259,0.6319890902006624,0.7740796284968195,0.6202531645569621,0.6137159144636788,1
76,0.8213452182218705,0.8380500572550303,0.8052933187584881,0.6666666666666666,0.590824982568305,1
77,0.7142917630214675,0.6498463368692377,0.7929264836415026,0.631578947368421,0.5620220189944436,1
78,0.6911663437228955,0.6303145853193517,0.7650231178211713,0.6103896103896105,0.5507211158474533,1
79,0.6949502487749072,0.6253762656207242,0.7819424372320882,0.6103896103896105,0.5907202955327444,1
80,0.655956274327233,0.5722296141417982,0.768383492284253,0.6103896103896105,0.5536747484811639,1
81,0.6947956524116261,0.6383995222454464,0.7621213528896144,0.6103896103896105,0.5639147643902795,1
82,0.7025680298038739,0.6502748047439977,0.7640072937387515,0.6103896103896105,0.6046508673044217,1
83,0.7127381662675099,0.6623039168511211,0.7714866487618632,0.6202531645569621,0.6050758071332866,1
84,0.7086831496360918,0.6937064588499233,0.724320784666814,0.6533333333333333,0.5313867566480757,1
85,0.7018504927890681,0.64450565105898,0.7703964597332437,0.6103896103896105,0.596674999122196,1
86,0.6858988491242143,0.615140237814287,0.7750518397840084,0.6103896103896105,0.6001587493721828,1
87,0.7901320297794433,0.7655371304974765,0.8163597394080353,0.6708860759493671,0.6377784525358972,1
88,0.6798403149689108,0.6073933649289099,0.7719100175838152,0.6103896103896105,0.5766407334815955,1
89,0.6868813985086207,0.6260877973312706,0.7607508882029806,0.6103896103896105,0.5887727493225462,1
90,0.7056828131505283,0.6522517429809686,0.7686488890040466,0.6103896103896105,0.5990190306344613,1
91,0.6608887291561463,0.5843963215663008,0.7604212758663303,0.6103896103896105,0.5665046675141046,1
92,0.7064325344339967,0.6565050644114465,0.7645790758034338,0.6103896103896105,0.6104610122116616,1
93,0.68234689552695,0.6110006626905236,0.7725581080924444,0.6103896103896105,0.5975961868277377,1
94,0.6760371350101309,0.5955956878282502,0.7816004812822579,0.6202531645569621,0.5842278621455734,1
95,0.6766848538107341,0.6030802485814645,0.7707536219490156,0.6103896103896105,0.5822030973976787,1
96,0.735601553108907,0.694502948609941,0.7818702955385004,0.631578947368421,0.6087198602977761,1
97,0.6937571968074233,0.6444034061762594,0.7512978565198603,0.6103896103896105,0.5624037740089334,1
98,0.6810951087611593,0.6121662007133906,0.7675161677669153,0.6103896103896105,0.5798135356516126,1
99,0.8445477774047454,0.8717415640492563,0.8189992748877225,0.6666666666666666,0.649478738129819,1
0,0.8315014760691415,0.8149406790792763,0.8487493144113557,0.6853217672786924,0.5419243651321223,2
1,0.8282325758439758,0.7562127934321609,0.9154143051774932,0.6343694935073558,0.5583704256031788,2
2,0.7696593536490504,0.7152804558671265,0.8329868292873933,0.6711343746453196,0.5374309382180619,2
3,0.7224020332507306,0.6744116180200513,0.7777455838598344,0.6476294816030934,0.5193100635220568,2
4,0.6972884108606724,0.6108714615350574,0.8121840516910465,0.646149693667481,0.5190007198562311,2
5,0.6603819378041738,0.5437663637060676,0.8406714764744263,0.626601398049108,0.5567838164727156,2
6,0.6699520480754768,0.5694543942770116,0.8135230924331217,0.6356912581118501,0.5294175994043032,2
7,0.7704934117913999,0.6750827659374556,0.8973121279211937,0.6385146935603528,0.50039981124392,2
8,0.7529755747666941,0.6890942077466246,0.8299111492071056,0.6683205318489716,0.5416356787604589,2
9,0.7858565232555624,0.6940021165330189,0.9057347251263301,0.6465662737299335,0.5350000278359666,2
10,0.7050518200983349,0.6264238881273687,0.8062514838119343,0.6361823875857802,0.6073769974014703,2
11,0.7785920245637896,0.6790949648041105,0.9122495421672985,0.6431017292054242,0.5098318945031419,2
12,0.8230128579688202,0.7353699769663227,0.9343733652317664,0.6440511682214338,0.5243041015948123,2
13,0.7348331964526394,0.6569577275224371,0.8336541824354354,0.6260869565217392,0.6246542707554587,2
14,0.7915472271609485,0.6867405583559703,0.934105393251887,0.6439200741349261,0.5350580384799893,2
15,0.8146571616081899,0.7383013464864149,0.9086283551158315,0.635997344691937,0.5762835205949695,2
16,0.8135308812153513,0.731027643277619,0.9170257247554747,0.6435450935435779,0.5184879513673207,2
17,0.7078493827063939,0.6226183798829649,0.8201160925538181,0.6482214969228904,0.5599364330710156,2
18,0.8542507142709745,0.7893062770713151,0.9308406570481443,0.6380824992744921,0.6240268077526014,2
19,0.8255556044431808,0.746298075365759,0.9236478383984766,0.6351755276730751,0.541398298734738,2
20,0.7163644609490433,0.618536775998604,0.8509506972952261,0.6161755725384932,0.5151968149171658,2
21,0.826504834754957,0.7472718609916115,0.9245327147772191,0.6457838613561917,0.5374884917188723,2
22,0.8121235215028558,0.7460142318052986,0.8910888383114001,0.6539367567465154,0.5644806145285131,2
23,0.8229251777765288,0.7410707031669542,0.9251072921599965,0.6365080804080523,0.5700640228424377,2
24,0.7800228354657216,0.6874036088183786,0.9014872080243947,0.6359975104684605,0.549166905592149,2
25,0.6829903747226251,0.6192293156376807,0.7613894355571716,0.6341057501337416,0.5952056054195577,2
26,0.6878515636328396,0.6017893312249684,0.8026371571517127,0.6299734516289378,0.5895709293599728,2
27,0.6966096671558935,0.6219915844549857,0.7915716585338457,0.6397495965302741,0.5892197489029345,2
28,0.7133376788805972,0.6516774738299429,0.7878855775228469,0.6278093257602033,0.5378471089253364,2
29,0.7828542724703961,0.6873761847602736,0.9091351800517555,0.6462382968910915,0.5042931951799133,2
30,0.6767130333933511,0.5707795819903593,0.8309286813673687,0.6204738864875954,0.525552579469766,2
31,0.6890189496542348,0.5788556553848019,0.8509686710607057,0.6323384320415639,0.5545177015755891,2
32,0.8298279000866324,0.7484769755022057,0.9310190720175285,0.6425502620668074,0.5591024995593271,2
33,0.6943888094879668,0.5958424609535804,0.8319918993357642,0.6320081415122565,0.5853294775217891,2
34,0.8020901030295647,0.7587711418860326,0.8506547883320682,0.6520944913238641,0.5699248399023795,2
35,0.76522057567612,0.7061572644340514,0.8350658598223382,0.665395948608875,0.5609896188061584,2
36,0.8009281544335405,0.7063753241645748,0.9247059242922466,0.6332952721994074,0.5959115855060761,2
37,0.792948593876507,0.7260004866743613,0.873498196794484,0.6735706577649734,0.5032072145653572,2
38,0.6824081602414923,0.5781776988945327,0.8324833410505399,0.6261090209273308,0.5540333673434218,2
39,0.7836883731988662,0.7409956534505914,0.8316013726611077,0.6694967822815944,0.539582540253252,2
40,0.8298655317547712,0.7599621776922073,0.913931385424234,0.6376637403968175,0.6431808888107007,2
41,0.7720258459535377,0.7245218939688216,0.8261961661811775,0.6838869224845194,0.5317801184346072,2
42,0.7689672925949212,0.7163197435098055,0.8299676533480695,0.6653504059489376,0.544027631704858,2
43,0.8015043883823769,0.7340685773587635,0.882583659007933,0.6724903456704311,0.5609094344701836,2
44,0.7812938756324743,0.7403995118053759,0.8269697596461121,0.6571786438024482,0.5608391010199563,2
45,0.8076823790793911,0.7112670854765913,0.9343355575298038,0.6440519616304844,0.5302315748587922,2
46,0.76665152923306,0.6898592407472522,0.8626817020939261,0.6289052450150497,0.5433412057347865,2
47,0.7761997110395001,0.686748058507085,0.8924440851109741,0.6384634635526384,0.4805249359516943,2
48,0.705151351658419,0.6028002984982587,0.8493677415358589,0.620712544629779,0.5593772220009414,2
49,0.6794656047134328,0.5713418475997839,0.8380655720290717,0.6206138047293668,0.5529731338605851,2
50,0.7861520824767286,0.7430780213751289,0.8345271842726106,0.6838046497331781,0.5181239105873097,2
51,0.7637719939264839,0.7106420714784554,0.8254881871027291,0.6822184622429207,0.4881663745862991,2
52,0.7942456869278242,0.7586615805863128,0.833332125091929,0.6682931759534205,0.5468507948296186,2
53,0.7650563343681699,0.717976122278212,0.8187442670799857,0.6775866901228919,0.5283276402043467,2
54,0.7799864799114423,0.7418549423380222,0.8222503630850474,0.6786428305037682,0.4957708552792078,2
55,0.7890930741282268,0.6835270022863285,0.9332229828563293,0.641425755901426,0.5927334014766703,2
56,0.7582366027893207,0.662180112432346,0.8868896815234932,0.6274714591069314,0.5830476666610658,2
57,0.6979227929579053,0.6105411846835894,0.8144945214514202,0.6356275543091378,0.570297773963954,2
58,0.7009080503875066,0.6207839033249856,0.8047805118682361,0.6215211889956811,0.5543949970689674,2
59,0.6742611327602478,0.6032569448136017,0.7642096836657236,0.6398287626173296,0.600963996900949,2
60,0.8088255083262101,0.7145303173984865,0.9317923518341106,0.6499078263784146,0.5440503917869633,2
61,0.8329381452354406,0.7562438263011092,0.926943987445224,0.6336875909457106,0.6049547916816385,2
62,0.6930143486296483,0.6082656264118057,0.8052019018002962,0.630084164399723,0.5900674295013056,2
63,0.8125887291368552,0.7521032111816263,0.8836537852332947,0.664253734248673,0.6138546518713798,2
64,0.754727345480289,0.6879178017374329,0.8359096336768748,0.6711364016970419,0.5187364020695179,2
65,0.6952989184338924,0.5846907339891548,0.8575190868165236,0.6296296296296295,0.5540093687658282,2
66,0.6755727396058793,0.5841677424770463,0.8008880661132773,0.6451264343883327,0.5688451622622582,2
67,0.8040679676954807,0.7275182231848344,0.898621236421554,0.6405120452099742,0.5201743428401487,2
68,0.8092008382153904,0.7175463704582177,0.9276987318855615,0.6439159292035398,0.5455696666351116,2
69,0.8142333933137308,0.7254620655325791,0.9277588070860161,0.6405546766911601,0.5472598061395473,2
70,0.7549733252321388,0.6984509238848702,0.8214494262263164,0.671136510073183,0.48987667898924825,2
71,0.8474692514474652,0.7789813719546327,0.929160882099713,0.6327723751979905,0.618931386600343,2
72,0.6755141387986358,0.5624901474191871,0.8453807754170388,0.6296296296296295,0.5221872550793732,2
73,0.7868820287706556,0.7488943282237035,0.828929518146869,0.6711351140471076,0.5324347100222458,2
74,0.8031177049050519,0.7430627643746754,0.873733566573366,0.6724827609436852,0.5590936462576432,2
75,0.8116998430142484,0.7310567889905761,0.9123403288652044,0.6501492632897118,0.5179114546984727,2
76,0.7700598826743327,0.6880867782685569,0.8742056920880521,0.6565163242541971,0.5678968698803112,2
77,0.8232066021300465,0.732010136620828,0.9403600523176568,0.6438801944473705,0.5596998154822388,2
78,0.6568457015977632,0.560228504204421,0.7937331973854799,0.6396762677628451,0.538140788636237,2
79,0.6847685284170202,0.5896619255825255,0.8164545208027487,0.6362754085817459,0.5486250464315161,2
80,0.7633960089281706,0.658146576731383,0.908715978971815,0.6473463141951502,0.5064788920670983,2
81,0.7085113638534215,0.6410719772923775,0.791807837104507,0.6380511268523806,0.531395884595112,2
82,0.7560365476204068,0.6941945749784308,0.8299743970441658,0.6711332922765737,0.5455644008513335,2
83,0.7909053009219806,0.7067925608207569,0.8977422495551606,0.6587117838362112,0.5455697369421704,2
84,0.7317213676885264,0.6314230571621328,0.8699006135626683,0.6558930013488757,0.545358044943354,2
85,0.6886676804795515,0.598155928494254,0.8114554936374072,0.6357483697186173,0.5292174332910522,2
86,0.7847759066223318,0.6943421981791262,0.9022940351781504,0.6430574554855283,0.5296001069637358,2
87,0.7404029446654301,0.6861835807080008,0.8039258082515683,0.6527805447470378,0.5745227940125998,2
88,0.7008819665352034,0.5909349649839075,0.8610936069928505,0.6162023210226156,0.5757220586118478,2
89,0.6842280390837456,0.5751159621506616,0.8444360219108012,0.625935234217279,0.5834510727268516,2
90,0.7762467691155404,0.7248348912637552,0.83550863466185,0.6711338465979964,0.5560186077420103,2
91,0.7566477633256197,0.6563758361699018,0.8930800526458311,0.6338020698823624,0.5138302242412142,2
92,0.8015179986867393,0.7213188642115468,0.9017817197664185,0.6525045110251144,0.5466185206883022,2
93,0.6877236305291224,0.604649096736417,0.7972617944725189,0.6186208691947839,0.5693436630448074,2
94,0.6811670649847833,0.5989723483761292,0.7895083135757537,0.6324053035326646,0.5203648833095469,2
95,0.7820782541350865,0.7353711891909903,0.8351209182163604,0.6786757488828838,0.5298237882341865,2
96,0.7257098030565133,0.6575954283193048,0.8095653725875076,0.6370589856670341,0.5549788375068894,2
97,0.7749291697156345,0.7309915254472986,0.8244865088484785,0.6678068593007771,0.5069466442819008,2
98,0.7698765788798615,0.7190176610095276,0.8284780565939494,0.6711376045072376,0.5222327863944779,2
99,0.7837823684530789,0.76400336429202,0.8046126926906113,0.659262967683794,0.5966319228919764,2
0,0.7595030706586898,0.696485435764846,0.8350587455354767,0.6684002601197084,0.5457162384704489,3
1,0.7685499133708836,0.6617010171325243,0.9165509876308655,0.6476541194826939,0.5740385767642179,3
2,0.6935464339792533,0.5807619910211925,0.8606938720254631,0.6358137495301125,0.5189773970989994,3
3,0.6922244891464454,0.5765992627468217,0.8658538195771901,0.6350283972774128,0.5509084121449255,3
4,0.7507120407479217,0.6380271266005176,0.9117383581764915,0.6607103571277757,0.5517111572261091,3
5,0.7797432321477292,0.6881319142380905,0.899493171324754,0.6663291934918172,0.49070775374061787,3
6,0.7416795603725415,0.6624806485536839,0.8423859778726298,0.6589806443393694,0.5114340107677191,3
7,0.8133074375105818,0.7219538903243042,0.9311293197503615,0.6534601502456722,0.5227358398658961,3
8,0.7178688490468351,0.6125970571301697,0.8668291813663992,0.6389263599063935,0.5634796039343491,3
9,0.8368776511773999,0.7582840608844141,0.9336470220717142,0.6577345757032138,0.5680137644270568,3
10,0.7051342177269018,0.6102011301675702,0.835048287486986,0.629312392430707,0.6082893360319892,3
11,0.8070438318108972,0.7117269434574639,0.9318388545008887,0.6492815938800852,0.5051970562317736,3
12,0.7602833772886248,0.6441786239990539,0.9274427821492757,0.6531801749248087,0.5590179684566648,3
13,0.7260105646240909,0.6179277426477032,0.8799186794797249,0.6322560048925668,0.6215501959361426,3
14,0.7224100483113506,0.6007723834425641,0.9058078860132519,0.6540726968261354,0.5423950066254898,3
15,0.8510061479674231,0.7846924592298173,0.9295626965851316,0.6534615262719707,0.5285285503562576,3
16,0.7487014273506272,0.6578971330322729,0.8685853336963654,0.646393257601588,0.5358330273042405,3
17,0.7608721641484651,0.6548557022708196,0.907845938702962,0.6502978308677216,0.535393086137088,3
18,0.8422918424063837,0.768686531299483,0.9314859557014444,0.6501508867158515,0.580547290969587,3
19,0.8025414717215144,0.7569864740687322,0.8539305036557137,0.6632953171897528,0.5416390671856123,3
20,0.7330130979533772,0.6510125850882345,0.838647851420396,0.660434155728701,0.5149655266370226,3
21,0.7853633604403913,0.6884380479295951,0.9140530480619415,0.650048308377517,0.5402995804405221,3
22,0.7846148794780675,0.706329420868523,0.8824168477525178,0.6676515864464658,0.5822393124414822,3
23,0.7056047605883436,0.5960719524919202,0.864455023149378,0.6369298020134491,0.5781138713196691,3
24,0.763144552463177,0.6559963592498144,0.9121284883075015,0.6440977645848204,0.5182184633533876,3
25,0.696645262203744,0.6523267560948373,0.7474246345386293,0.6316121120934121,0.5712823655471495,3
26,0.7596149587878119,0.653700733658333,0.9064861001980689,0.6433981083941644,0.5383285622655228,3
27,0.7736943705833188,0.7079161178607438,0.852948790235573,0.6703160416642332,0.5551320104090928,3
28,0.7086860532147117,0.5933279214975999,0.8797276144614344,0.6350513756503929,0.5738812126994852,3
29,0.678080546324625,0.5624655841333682,0.8535222999585819,0.6275062839957057,0.5303046644822895,3
30,0.7579126153240273,0.6488152599490599,0.911115355563721,0.648350142865417,0.52962860263956,3
31,0.804783197083461,0.7171232397395619,0.9168584565949112,0.6487989373062901,0.5259553197660382,3
32,0.743931548148691,0.6445169307491174,0.8796082246540972,0.6575241925802779,0.5473194053323249,3
33,0.8275146437519377,0.7432717052969972,0.9332949506393058,0.6500427586207984,0.5657468042229564,3
34,0.7016138623101177,0.5780126329754094,0.8924548825948377,0.6371721929255829,0.5705847912572946,3
35,0.7176028976487109,0.5934529455364254,0.9074383911935137,0.6464692986343761,0.5184731370488757,3
36,0.698092814652819,0.5777056298018085,0.8818628542142302,0.6308830546615131,0.5763344853915711,3
37,0.7216648506027602,0.6399655238626489,0.8272767123456753,0.6576436615336874,0.506520427652748,3
38,0.7470772425105768,0.6686740210503451,0.8463084132429415,0.668733236234709,0.5304508497559047,3
39,0.6700551614773903,0.6268317999666276,0.7196809629022612,0.6135911305638996,0.5447843664509213,3
40,0.7192574596016955,0.6046304886043568,0.8875140149097436,0.6278348475510173,0.6367369670379213,3
41,0.636736768001174,0.565606169145856,0.7283317230249612,0.634380397212518,0.0,3
42,0.7885088475865236,0.6937477546738164,0.9132527942195765,0.6484123080918308,0.5489816992971664,3
43,0.7419681046834466,0.6290332177634904,0.9043288002967858,0.6465784857038902,0.5744127002841285,3
44,0.7743075468279786,0.687495195583574,0.8862126217937438,0.6476557301910018,0.5490131793864266,3
45,0.7515257316118195,0.634142471067511,0.9222368461175977,0.6421997882163449,0.5265579201394184,3
46,0.7640499184428344,0.6738816166273606,0.8820754660876466,0.6464219797577453,0.5380597807647715,3
47,0.746167773348053,0.636131480821847,0.9022337043970452,0.6463771184887233,0.5058295739442713,3
48,0.8464158498386347,0.7756500057926098,0.931390566647917,0.6667750609567705,0.5123777313277958,3
49,0.7023814840587086,0.6160519589166634,0.8168494697833838,0.6583915208817608,0.5205690047897803,3
50,0.6907509309256055,0.5926928685588385,0.8276877113880459,0.6576025319542098,0.5212545956887387,3
51,0.7441117944086814,0.650716163303892,0.868809857078456,0.6462376701778629,0.5183870941917154,3
52,0.7219506648024275,0.6166368800734567,0.870645995778465,0.6515823968647013,0.5412487259182442,3
53,0.7104517086238276,0.6291557886683876,0.8158743331576754,0.6694580558529653,0.5400357027447201,3
54,0.6846485548911723,0.5666669593600762,0.8646765553474297,0.6281646720471845,0.5508573010034357,3
55,0.7676110066884598,0.6718813929184523,0.8951522342873773,0.6510840938939668,0.5805113599359285,3
56,0.8282114528434067,0.7482049339795789,0.9273770804866205,0.6528574682396171,0.5367813239798852,3
57,0.7747067694910923,0.6851796702632793,0.8911458703987216,0.6464357743740484,0.5487159813410083,3
58,0.682546823016586,0.6278567439265548,0.7476736735881785,0.6342739830787807,0.5857552271292525,3
59,0.7071832338711086,0.6284301105682681,0.8085025353972974,0.6348995515941706,0.58671167475333,3
60,0.7837647381991747,0.7056913421172661,0.8812622288732386,0.6730414921367279,0.5318670180852947,3
61,0.8145998853028251,0.7226533155087015,0.9333550210567986,0.6424875359537772,0.5705050574666977,3
62,0.7191434204166236,0.6168047409220694,0.8621969540324727,0.6449241873055299,0.5841854884513823,3
63,0.7571560290487237,0.6714853108159057,0.8678840676537236,0.6262494573975038,0.5892971272916063,3
64,0.7303781502424207,0.6350315360690023,0.8594147063264029,0.6602704871796047,0.4815348272919387,3
65,0.7244006589792236,0.61665186854482,0.8777762193800609,0.6352111397428872,0.5569447101445745,3
66,0.6949257079406,0.5631193935609276,0.9072902309576334,0.6488104499888411,0.5300919064538403,3
67,0.6866238389749828,0.581374785842438,0.8384041439356944,0.6394599703251133,0.5136330446993251,3
68,0.6680295255229299,0.5528376213657294,0.8438603175367172,0.6340637534844258,0.5534589348068876,3
69,0.7266806179692481,0.606020599368975,0.9073324886707376,0.647885220776296,0.5157576481235449,3
70,0.6928104316026444,0.5850268515740554,0.849279035879595,0.6339716141266442,0.5219426771370475,3
71,0.8317323114951637,0.8024600474694719,0.8632210239944034,0.6739350448425796,0.5666503278938685,3
72,0.7231792095485701,0.6196173428065834,0.8683066084495161,0.661253995138741,0.5029924107328341,3
73,0.7879809625940793,0.6912914775897447,0.916116210064676,0.6458538114869958,0.5609771203986968,3
74,0.7881333312974647,0.7190915800604869,0.8718409226054903,0.6686062137179977,0.5871111724658851,3
75,0.7828712091526637,0.6905937365285534,0.9036123304107794,0.6721834858389382,0.5132234175981405,3
76,0.6765171110275089,0.6230929069918368,0.7399616850151693,0.6540280415291039,0.5696956061229991,3
77,0.7589980124668118,0.6754752563675124,0.8660903988430749,0.6625842845341045,0.51351159798899,3
78,0.7514147929924907,0.6432393901056681,0.903330451509488,0.6549319396481498,0.525269314041881,3
79,0.7293057200359511,0.6283224179012138,0.8689648078469083,0.6345177225178551,0.5603881167313086,3
80,0.7048851556433106,0.5976654646248211,0.8589849005261357,0.6462621969960792,0.4634768710534663,3
81,0.7591189524975864,0.6522070560629407,0.9079536622836071,0.6412958639693368,0.5330865227299009,3
82,0.782596848023996,0.7209969744933341,0.8557058544078469,0.6718101991962125,0.5319575184467304,3
83,0.7926382618918784,0.7098481074041584,0.8972899034980432,0.6662373449102367,0.5177177436152819,3
84,0.7374502415368052,0.6252095038194989,0.8988089140517843,0.6526351023544075,0.5823070608058777,3
85,0.7484990665179062,0.6355122463849265,0.9103486630150238,0.6464202939492871,0.5344816795815833,3
86,0.7436905486665903,0.6312258399212771,0.9049187824836298,0.6465131396255971,0.5197227198823052,3
