f1,precision,fitness,simplicity,generalization,n_clusters
0.6921428441083485,0.6050642479213908,0.8084990154115331,0.6190476190476191,0.6298721293011937,1
0.7175217245529453,0.6460589272223621,0.8067602469072033,0.6190476190476191,0.6967923753588949,1
0.7040210941707835,0.6247623875300976,0.8063115155310179,0.5925925925925926,0.633484627377165,1
0.7334987668585372,0.6357935989549315,0.8666862060178918,0.6190476190476191,0.644623465348166,1
0.7234901679147098,0.6421512001026826,0.8284235842918212,0.5862068965517241,0.7220051818108867,1
0.7088395089440033,0.6286628278950736,0.8124563451216822,0.5925925925925926,0.7177248523106318,1
0.7166610132186751,0.6323890829129479,0.8268462294110874,0.6153846153846154,0.6616084809850178,1
0.7328076700354867,0.6618280231270759,0.8208411347354798,0.6363636363636362,0.7509474835876075,1
0.7290514388938406,0.6436574372182872,0.8405697935464974,0.6000000000000001,0.6172701857332787,1
0.7284778555217716,0.6475283213182286,0.832558601965508,0.6153846153846154,0.7268017765324778,1
0.7078059441858319,0.6460884778805298,0.7825598054241353,0.5925925925925926,0.7244908320492452,1
0.7164480301717624,0.6287394528253644,0.8325941510624869,0.6000000000000001,0.6874348887878701,1
0.7207702494282544,0.6330629586713017,0.8366887399746729,0.5862068965517241,0.7430357534197112,1
0.6855293620637969,0.6022147567500311,0.7955979524722894,0.5862068965517241,0.695922584610599,1
0.7039991013147263,0.6143497757847534,0.8242830549037241,0.5862068965517241,0.685108047109148,1
0.6952769698223217,0.6195035907773718,0.792169664469014,0.5925925925925926,0.6480632931853704,1
0.6872409492387952,0.5917507342612693,0.8194795284408811,0.5925925925925926,0.6817969590951154,1
0.7354668919445781,0.6493808049535603,0.8478653661712878,0.6000000000000001,0.6580057522786864,1
0.7006649341749375,0.6046451944052355,0.8329384254681369,0.6000000000000001,0.6577245672301404,1
0.7292269128624462,0.6484445013442581,0.8330011645181126,0.6190476190476191,0.7088573484080807,1
0.7134207481266688,0.6503022974607013,0.7901088459694765,0.625,0.7361459841901046,1
0.721787198355513,0.6419564386702331,0.8242924254425907,0.6000000000000001,0.6197785281523045,1
0.7028489784587653,0.6295226130653266,0.7955093680723166,0.5925925925925926,0.7369328234374815,1
0.7070867835794646,0.619956726485936,0.822712587170737,0.6000000000000001,0.6775200647478179,1
0.7004158970317567,0.6237962493664471,0.7984932254169835,0.6153846153846154,0.6947298438889915,1
0.7193809107504048,0.639240506329114,0.8224956784347055,0.5744680851063829,0.7219955065190728,1
0.7252270315493754,0.647424511545293,0.8242830572427575,0.6176470588235294,0.6589522875362358,1
0.6843022676772947,0.5737992444684296,0.847518512267941,0.6119402985074627,0.5886437065564758,1
0.7099262572675501,0.6158717849295592,0.8378862499986597,0.5862068965517241,0.680183985909929,1
0.6925978197856785,0.6056786195080162,0.8086439991478542,0.625,0.7390791832942496,1
0.6878959177511415,0.599645928174001,0.8066039539124369,0.6071428571428572,0.6801970906882189,1
0.7109514784532894,0.639115688983796,0.8009806876195625,0.5862068965517241,0.712882855356784,1
0.7184110598003954,0.6487755360994798,0.8047924689773213,0.6000000000000001,0.7682446202136565,1
0.7290984072488178,0.6354261845712048,0.8551635090507288,0.5686274509803921,0.7646566688179457,1
0.7123894497056351,0.6233103800051008,0.8311750547801031,0.6111111111111112,0.6503339279548794,1
0.7116165355348705,0.6406485671191553,0.8002661752327626,0.6000000000000001,0.6260205399094998,1
0.784014298538663,0.7675639510398254,0.8011852132900622,0.62241294687272,0.6510973471204139,2
0.6996394499196872,0.6084095786550205,0.8230549978148781,0.6202471114385399,0.5936115218101138,2
0.6674945196914405,0.5789855505245167,0.7879472673005812,0.6282283598992441,0.5763720979199173,2
0.738579655516482,0.6727217655698352,0.8187315637510709,0.5872178500389171,0.591809417831523,2
0.8587527334522423,0.8960665510428198,0.8244223104775628,0.6294026660920365,0.5966011104056023,2
0.6697615709382291,0.5592676395280359,0.834665592144835,0.6280356496497992,0.5008323875824117,2
0.6688589915879204,0.5686674507414813,0.811905862431723,0.6033829208608212,0.5284121602141237,2
0.6666690231987773,0.5659348924845603,0.8110288997184513,0.6246038809153408,0.523155146963809,2
0.8143522218056088,0.8400900278917893,0.7901445921266391,0.6076469913440972,0.5787935202185435,2
0.6800068605815835,0.5803731859018658,0.8209388637675121,0.6194425155239798,0.5614142068516643,2
0.8514029037552857,0.9069906687950257,0.8022353939664414,0.6272449488918219,0.5779765969559459,2
0.6487138223869793,0.5514132711069287,0.7877106172032647,0.6185662474080661,0.4985347510255361,2
0.720166570274985,0.6356414719107321,0.8306190139202762,0.6289323859962045,0.556579854150081,2
0.7037750565979857,0.6104654202454138,0.8307561262301406,0.6304694113470659,0.535532866190577,2
0.6553469241087428,0.551547935770046,0.807272122646019,0.6103205124927141,0.5472208307791516,2
0.8670043952037777,0.9341568391669383,0.8088590598457205,0.6177005938312303,0.5804122333357439,2
0.7050430501841625,0.6440980916853445,0.7787266454322224,0.6160123448608835,0.5361530540165501,2
0.6623873792215577,0.5560491636251951,0.8190148579358533,0.5990129916443796,0.5583991835325789,2
0.7323973787479603,0.6702254752274133,0.8072831146254746,0.5932932497487721,0.6051910321271583,2
0.8852428288594048,0.953276410880476,0.8262732299870112,0.617261031437548,0.5608396788155218,2
0.7033644644929007,0.6043107774494441,0.8412563315568266,0.6219459503464975,0.5353924472743883,2
0.8619319058851763,0.9293646062175047,0.8036227636608617,0.6273574881725099,0.5851905696999811,2
0.7032988151680333,0.6305749103783792,0.7949839346005586,0.6639436502313175,0.5501327942814108,2
0.7884813129451039,0.7783852587115933,0.7988427107770718,0.6117006584068663,0.5828680310681529,2
0.6940637580678618,0.6089327524408708,0.8068666382662749,0.6214443354585582,0.5902470074675855,2
0.8494519100251152,0.8859698960326341,0.8158251561475971,0.613242665978522,0.6632970521061632,2
0.6864044455756063,0.584485844241149,0.8313736329191959,0.638361869111895,0.5583034929390146,2
0.6965701607450435,0.6036555095699163,0.8232911239122395,0.6034688058303922,0.5470402161055687,2
0.8611689173468037,0.9326556820164632,0.7998607036183987,0.6082267154947504,0.5632911177555151,2
0.6449647577611296,0.5376494337725614,0.805803976328039,0.5935764463431887,0.5410512142780718,2
0.718836407863375,0.6231218336069154,0.8492917998187727,0.6088858035404373,0.582403317110243,2
0.6779029460610858,0.5711738156124592,0.8336846661945388,0.6310609047433273,0.5104175791015655,2
0.6879936522230795,0.5859282595898966,0.833118122478343,0.60006099740862,0.5820420219083189,2
0.6883739614924932,0.6096668399133414,0.7904154746398442,0.6026392286100178,0.5804785135947277,2
0.6749522253894054,0.5992450691751984,0.7725549248303714,0.6115934902394007,0.582509455421292,2
0.650005932244036,0.5374270031010938,0.8222486144500084,0.6131477299830567,0.5352715726077071,2
0.7000812288047311,0.6200544046979427,0.8038264436263356,0.6283135159295478,0.541701330611101,2
0.6643977677710645,0.5699151559054519,0.7964333997521863,0.637373095506101,0.5576045573158923,2
0.6866254072702637,0.593283530465497,0.8148221752473866,0.6194857900115586,0.5225865279034003,2
0.8634960186614626,0.935511113620545,0.8017757901937977,0.6322173010821368,0.5969907640876373,2
0.682886009350935,0.5882600454895179,0.8137901532244366,0.5969926802774288,0.6154183174333667,2
0.8783361679075751,0.9559012918008961,0.8124140898901955,0.5797804069365892,0.5732728471995377,2
0.6833032959396215,0.5853980265143156,0.8205340389923914,0.6179281536057332,0.5920066628504064,2
0.6696730244966432,0.5962070420436785,0.7637888123504127,0.5889289000474357,0.6220668198730781,2
0.6813816179318959,0.5955646493399948,0.7960934785515363,0.5969356221815666,0.6265522462738885,2
0.6667821758267272,0.5597297461645327,0.8244676824238463,0.62926555200213,0.5698161437042637,2
0.6837149909165678,0.58625686665745,0.8200360874390855,0.6086123033952914,0.5941668458474865,2
0.7205746718855698,0.6345427831390027,0.8335941226184855,0.6136554039633418,0.5510772683032955,2
0.7345407567350556,0.6741158919069709,0.8068646526011909,0.6227053911231716,0.5962204341056038,2
0.7032891804770478,0.6094478886840274,0.8312890268676322,0.6350961121869729,0.539199607748065,2
0.6683658525654522,0.5829499343197823,0.783109932721821,0.6213516949391056,0.5109996359197275,2
0.6678959930960849,0.5607927448330401,0.8255673319815479,0.6078002701500955,0.5631806811284141,2
0.6739522719464344,0.5769829362827513,0.8100998810879068,0.6155703931278871,0.5633081507684851,2
0.681696329020853,0.5793699616589116,0.8279209295114537,0.6339417860114661,0.537738141310907,2
0.6841132555371732,0.5879650225345452,0.8178546854630943,0.6149707162901111,0.5968117633441061,2
0.7657964760792034,0.7186643183203317,0.8195446693028545,0.6139504615517077,0.5862133532528514,2
0.6862694443364664,0.5954593743793433,0.8097614925836777,0.5957901482641624,0.566358021969656,2
0.681985877860814,0.5889417774504583,0.8099452643150373,0.6056894648981481,0.5959408795253055,2
0.7736998878413285,0.7275262238366935,0.8261317135475602,0.6341223189435771,0.5738789084369945,2
0.7264959011113016,0.6687356131569996,0.7951772548662793,0.6382615780654451,0.607219812636871,2
0.6899534721943053,0.6012704695736232,0.80932265214418,0.6085848589655659,0.5647695424154315,2
0.8693773647520702,0.9294635451899893,0.8165881376376989,0.6279069767441862,0.5810646274203599,2
0.68710702926442,0.5979980706715703,0.807422811949328,0.6096218506815532,0.5691659032665553,2
0.6821438040529848,0.5953908268340867,0.7984898564314936,0.6115144392652941,0.5694082208911422,2
0.6638008182074527,0.5698772689612792,0.7947936569142852,0.6414715341938597,0.5533939167360483,2
0.8523312876563617,0.9294118140490002,0.7870569267162277,0.6221803573454323,0.5909921301838211,2
0.6906674054553429,0.6125093998740493,0.7916892938736251,0.621788103304175,0.599860871632144,2
0.7475216911206951,0.6750514249400089,0.8374234332244352,0.6217066248104373,0.5802617614681279,2
0.6769560314830163,0.5682928619259344,0.8369983204235145,0.6043536441870659,0.5671591885497069,2
0.7134559692512547,0.6367479609731457,0.811177187410833,0.5861182580589349,0.5648377169415574,2
0.6899347376286002,0.591712046786431,0.8272573477702082,0.6246456899221113,0.540155250839774,2
0.6905301860558481,0.59465468617644,0.8232641264221945,0.6225507068414313,0.5993241383098439,2
0.8631213933523062,0.9029143844568628,0.8266878373855181,0.6029830195338541,0.5908463069030527,2
0.7023673513643519,0.608097532209751,0.8312277485576557,0.6181428110200268,0.5499869909974164,2
0.7392360575859764,0.7067240032310588,0.7748837243551778,0.5918344011880909,0.5796041678692947,2
0.6724803185736671,0.5669064199387296,0.8263744528663045,0.6234086752435195,0.5409953882294272,2
0.7501383233791357,0.6884878195375456,0.8239156886208067,0.6146590416538629,0.52962590053151,2
0.6559923118233244,0.566788758472646,0.7785188150687978,0.6177892785121376,0.5651043692449078,2
0.6393681035586719,0.5253329757844099,0.8166372619966267,0.6200364560097663,0.52824140026507,2
0.6581573565078753,0.5594210488112336,0.7992170041700617,0.5948786081943813,0.5560845343248313,2
0.8352744725534762,0.8587680940544568,0.8130320676506994,0.6046252824041279,0.5634300700679614,2
0.7821403866240271,0.7268142557026264,0.846583523936953,0.6091587376963181,0.5275116256170629,2
0.6811693143138136,0.5821435696298534,0.8207901171963038,0.6188944324873247,0.5959533506693224,2
0.7107842445705495,0.6235492306543322,0.8263979492447581,0.6347226949104124,0.5965037847334387,2
0.8523436565810413,0.930824897738146,0.7860674441584322,0.6430249841189567,0.5755038809780586,2
0.859296106930225,0.9273767882067651,0.8005276852030226,0.606339498907499,0.546247681253423,2
0.6586854725045406,0.5601545730212274,0.7992780716341714,0.6121808524551513,0.530714672521989,2
0.7450352115704567,0.6837239968341247,0.818425436123313,0.6243296485030038,0.5719786931038938,2
0.8468815915091226,0.9211231388999312,0.7837149947065685,0.602991042330763,0.5826296600695806,2
0.6701728223067367,0.5681565035722363,0.8168423575055587,0.6425846509191645,0.5174289312423742,2
0.6809011594599846,0.5879638839782746,0.8087348911148107,0.6115733452410514,0.55720800319271,2
0.6656487037978434,0.5581038271131024,0.8245338123884872,0.6368906946784263,0.5221176978580978,2
0.8975813096761226,0.965394043688941,0.8386701179170674,0.6038434860497685,0.5755829045712104,2
0.6775344713783383,0.584391994592354,0.805997170036773,0.6509960508553846,0.5549286750917541,2
0.7056834716979586,0.6371727194401816,0.7907021792817543,0.6031690684306901,0.5456555370618097,2
0.6873295683518647,0.60682767032183,0.7924571105270438,0.6085591274926476,0.6092763571762652,2
0.6894359501871895,0.6030654432157339,0.8046817719768246,0.6226243416383679,0.5416427047174293,2
0.8780227968995697,0.9245119940909607,0.8359851811787343,0.609858207822923,0.5997877216269198,2
0.7294867933072217,0.6708053479571578,0.7994192681096768,0.6304114136894412,0.5924389650877283,2
0.6698186788269181,0.5811080523936046,0.7904936284970696,0.6269019719163698,0.6181143354732817,2
0.7559536910901741,0.7208072516008648,0.7947032888377821,0.6253072913269528,0.5644372932346837,3
0.7810693358769707,0.7426506436710052,0.823679817188063,0.6389030224717868,0.6488559149829497,3
0.6705131466284306,0.5722878615803396,0.8094427905540147,0.6573880171612012,0.5627841832472704,3
0.7352367440472584,0.6700979730565256,0.8144031039123946,0.6271554630865142,0.5693976116749013,3
0.7536847159462581,0.6903523363289538,0.8298109158082184,0.6483132643767893,0.5397723051581534,3
0.845693228707111,0.8743318155593532,0.818871243273261,0.6571694029845868,0.597763932433997,3
0.6948232246927141,0.605338603433318,0.8153534430344171,0.6429582818891199,0.5405534243702522,3
0.6874542626905913,0.5966310198370649,0.810894091598306,0.6483076502078025,0.5295119022716135,3
0.6901848157569185,0.6009162728138057,0.8106031998659458,0.6411881893030575,0.532221535157695,3
0.722476214901984,0.6595273937045547,0.7987093016522082,0.6596603109541892,0.5236939090027687,3
0.6693264259637872,0.570822806420666,0.8089165113235579,0.6573537809933403,0.5387840646494935,3
0.671566881937836,0.5886920995640511,0.7815986212606397,0.6437307974207136,0.5535110425630463,3
0.6584289121300254,0.5532339271789992,0.8130213213487661,0.6232916746044385,0.5695194389112753,3
0.7083037364752035,0.6271171681927097,0.8136371793625357,0.6602486367392107,0.5289771955583654,3
0.6633280538397222,0.5648434916305317,0.8034080841814547,0.6329567765110549,0.5751667130556753,3
0.7090745951729317,0.6253570684514103,0.8186714151897121,0.6449394327184466,0.5597384328497258,3
0.7180474211782217,0.6614100220070628,0.7852930881966629,0.631002390046572,0.5852711600054502,3
0.7719793243534906,0.7177283260589378,0.835102278607331,0.6128168597607551,0.6206868364497269,3
0.7155581912435603,0.6311845269659901,0.8259697992028773,0.6452865768394098,0.5533779337370615,3
0.6872522721944156,0.593958978330526,0.8153138313898753,0.654413995283098,0.5676009841554579,3
0.7094079545131265,0.6258691085418618,0.8186829220614247,0.62587791160109,0.5883674905996517,3
0.7532530873207497,0.7002632306671597,0.8149191077743643,0.6432064554319437,0.5800652571851078,3
0.7614441500529208,0.7254292960504433,0.8012218196557409,0.6318545701377309,0.5783802617518417,3
0.7426732165026394,0.7065877163383626,0.7826428598977505,0.6661945881445073,0.6292591173238142,3
0.7525023823832865,0.7068615674582875,0.8044439190537458,0.6389403598849936,0.6371224041438932,3
0.7625276996652899,0.7116967578757935,0.8211780340767515,0.6697549546433439,0.623670452324054,3
0.7340229982590235,0.6657141900578384,0.8179530024506588,0.6460557671013323,0.5948599180185893,3
0.7872907540750727,0.7561957956463418,0.8210526420949892,0.6564925134309791,0.6088942032906103,3
0.7040716012464862,0.625346552383897,0.8054727917481884,0.6466950189592637,0.5268255489816096,3
0.6692860069441471,0.5720484801111281,0.806350486206648,0.6357027258462217,0.5368710883353215,3
0.6819839230707776,0.5749138595363765,0.8380617905056594,0.6511921625646803,0.5700749461247707,3
0.6986052382111584,0.6008792468436023,0.8342932989276877,0.649457641860362,0.5024580582242967,3
0.7452079481806411,0.691155388065671,0.8084322750083106,0.6078700522051135,0.6268367277452461,3
0.6945126643854365,0.617030782809777,0.7942481061435844,0.6336533314920156,0.571094170842912,3
0.7461835397385139,0.7186648639482384,0.7758935826526351,0.6212769575367343,0.6512022136746849,3
0.6669137014413533,0.5680209057842748,0.8074999485107599,0.6485838019502459,0.5888332508708127,3
0.6824167325255239,0.5846491099325777,0.8194485632513584,0.66805557850045,0.6255736049384142,3
0.6759910164026772,0.5750283783236252,0.8199580457403036,0.645573636366311,0.6229480144236285,3
0.6914790557955024,0.5901093309834142,0.8348990706955043,0.6372220614896482,0.5100721139552779,3
0.7589708246774705,0.7196156897401801,0.8028795872946166,0.6575991632168264,0.6081436325986188,3
0.8866051478879656,0.9511872311565686,0.8302352549662881,0.6701032659554645,0.6057404424525971,3
0.7564700234509468,0.7130670513770342,0.8054991536034268,0.6421315015713583,0.5209618190267635,3
0.7046108921605769,0.6174718862462918,0.8203855215986237,0.6748678213570819,0.602130896429622,3
0.6865860829106278,0.6180194897187732,0.7722656178365406,0.6372323549310577,0.6028677271658051,3
0.7443254930591393,0.7018914446792813,0.7922205415642776,0.6425003332516876,0.5986089448119477,3
0.6861889526543191,0.5890388563304915,0.8217141532013094,0.6568891133170727,0.5852258862076688,3
0.6894983615368762,0.594473000128894,0.8206829460972311,0.648334259634136,0.5771420309916808,3
0.7258801585957211,0.6538046652934412,0.8158157730158255,0.6229732825459342,0.5826060166468275,3
0.703133050967778,0.6291969149297961,0.7967592224631072,0.6386964705419154,0.5439222544015366,3
0.6738084669285488,0.5627843647187939,0.8394028901445053,0.6458932211152589,0.5648862619889984,3
0.6796852397257577,0.6049570174772994,0.7754772263365602,0.6488825164819932,0.5402255795527816,3
0.7553125217849976,0.6954446495921757,0.8264588492277474,0.6430779118991338,0.5745422873429624,3
0.6901746298581057,0.6065596005298561,0.8005285279482938,0.6498774152119446,0.5536828883181658,3
0.6862505512551574,0.5904744428165939,0.8191121411282545,0.671145484579212,0.5145628568970737,3
0.6612313625479671,0.5560880021102976,0.8154056914128051,0.6538984445173439,0.5523923368585861,3
0.7587726589051761,0.6986285828956095,0.8302476594400273,0.643395115208394,0.5784351585856494,3
0.6956884946847861,0.6204010340178859,0.7917723618650143,0.6437118442379817,0.5637266959854585,3
0.8574267897397444,0.9285255029939941,0.7964419311605692,0.6636518049612382,0.6153139283066461,3
0.7733601581128307,0.7279050421664135,0.824870421803629,0.6574428813844095,0.5514278069299412,3
0.7057052691513966,0.6338024329062725,0.7960100330391594,0.6301106580172405,0.6202885768963944,3
0.6890484310906724,0.5883994242207975,0.8312359881022838,0.6428974317388889,0.5130049416824252,3
0.7988463057986286,0.7713927167285661,0.8283261347176419,0.6596410065619558,0.5335926798242364,3
0.7371588724260301,0.6943951945320428,0.7855353302434183,0.6371188903341342,0.6184457293375936,3
0.6948098415519641,0.6072759782506242,0.8118282396026395,0.6415126506178556,0.6231673989440735,3
0.682635132019578,0.6044494046044191,0.7840525899774443,0.6538152031268106,0.5372044238073476,3
0.6999398722096206,0.6244036742020763,0.7962669439960027,0.6535035715478447,0.6167461128170587,3
0.6677001340301701,0.566870372533544,0.8121597447832645,0.6460078034657091,0.5865602115964635,3
0.6647885987447836,0.5502072758986454,0.8396458507598548,0.6340183455336071,0.5294954741075916,3
0.675862861685651,0.5694330984615751,0.8312222702831128,0.6426149099534454,0.5152143033642607,3
0.8414346795892125,0.8747323696272638,0.81057905884186,0.6272911495773426,0.5586484963692813,3
0.7021936148762477,0.6110815007927336,0.8252361369605296,0.6480301568993476,0.4781843555062977,3
0.7119975722643841,0.6387816309992357,0.8041700172660374,0.6722726768274637,0.6084394124024761,3
0.6929348887082544,0.5918165792570441,0.8357281464339584,0.6422640969793115,0.530604087728069,3
0.716315772765312,0.6300243160640019,0.8299964717072396,0.6419751560262787,0.5155497431233163,3
0.6634591148698765,0.5759338025207422,0.7823543991010387,0.6187136177390272,0.574845076137708,3
0.7146050884685713,0.6418108176400817,0.8060244973361693,0.6319121844566897,0.6251155586538344,3
0.8199783776241918,0.8134323811676023,0.8266305849933003,0.6370819595875218,0.581842918521112,3
0.6884882263073728,0.6058653523431385,0.7972043154985493,0.6469141771865705,0.524921010901301,3
0.6474690599878212,0.5365273451017176,0.8162513748755454,0.6624304258087236,0.5693615735922894,3
0.6600825252931333,0.5653268850850773,0.792998726517131,0.6522338541842355,0.5231191765095592,3
0.7694217460896594,0.7202452524007237,0.8258056309740376,0.643858661366581,0.5353796489509419,3
0.7813079435345367,0.7288107232865773,0.8419551064389137,0.6249170044363871,0.5582896063604064,3
0.686287812205553,0.589681321841741,0.8207498708709934,0.6518004720171555,0.5160987666053065,3
0.6897967668983952,0.6009527999547308,0.8094671908507255,0.645467978552089,0.6287520798721787,3
0.7742074746398188,0.7558089359777785,0.7935241078286807,0.6574942803048646,0.5692222080211646,3
0.7570971574151176,0.7089523313733833,0.8122574130816275,0.630323321684303,0.5828835435683483,3
0.7456161865485461,0.6987433236940448,0.7992298526888633,0.6575035837299094,0.5782618694828727,3
0.7270144920776545,0.6604783949559144,0.8084579370556997,0.6591956871834972,0.5732293174791586,3
0.6771898172668054,0.5883580680562355,0.7976158163501137,0.6527797399733197,0.6575536628361138,3
0.6900903098402839,0.5949360104724288,0.8214777905631603,0.6470992038040189,0.5470035686767967,3
0.7030358126522683,0.6138866029477839,0.822476675641881,0.6400190355350107,0.5320899236232466,3
0.6687265354603803,0.5646371029185006,0.819866949534879,0.670349964367543,0.5213443754441861,3
0.766590137828314,0.7112441639940108,0.8312765149923521,0.6598694411437486,0.5445208522091232,3
0.6874529751893335,0.5935778400207349,0.8165992462447405,0.6785356828933664,0.5734131262554021,3
0.7178197208617965,0.65301106373516,0.7969097273721437,0.6349662624533475,0.5875469529254856,3
0.778130749354138,0.7601902948411667,0.7969384587741354,0.670604447755289,0.598653281099833,3
0.7589061173836273,0.7098899384670352,0.8151932334825879,0.6260788899930985,0.5477008259069648,3
0.7545796317452945,0.6848767601106553,0.8400780057740648,0.628644210365329,0.5977962061077907,3
0.6962183735754339,0.6075494626801969,0.8151916608143259,0.662897261943021,0.5646411095767258,3
0.6776401320846025,0.588435113794059,0.798724379451632,0.6509282312460785,0.6270549524347581,3
0.8289602199363957,0.8555790312847548,0.8039477628168897,0.687053803284443,0.7256393449485319,4
